α,κ,δ,β,NE_found
0.8368,0.2024,0.4836,2.0585461886722114,true
0.1396,0.9664,0.2628,4.567655255297767,true
0.1469,0.5675,0.2198,7.021662406181339,true
0.1059,0.8249,0.571,3.2511214553316226,true
0.9776,0.7213,0.1701,9.52576278289445,true
0.1552,0.5612,0.2996,4.508660036746468,true
0.7047,0.0471,0.4941,27.938341703236507,false
0.5493,0.4787,0.8493,3.8381865405999447,false
0.9843,0.9289,0.1317,28.962445267921318,false
0.9682,0.6369,0.3695,1.5418762207006325,true
0.1267,0.6736,0.4638,15.029275514875401,true
0.7089,0.9256,0.6578,1.5604901958326667,true
0.1502,0.5282,0.221,1.7789085463024783,true
0.6515,0.8529,0.9956,51.3158668666046,false
0.5957,0.2474,0.3609,1.0887170666983987,true
0.403,0.1382,0.4333,12.781515172237668,false
0.1826,0.5838,0.2886,19.589623249595995,true
0.561,0.2235,0.5343,4.599741011213829,true
0.5452,0.7256,0.4597,1.7629701995299278,true
0.9208,0.9264,0.0814,1.3350917285285084,true
0.3849,0.6066,0.7052,5.312167797181167,true
0.9497,0.5011,0.0127,1.3350917285285084,true
0.7235,0.6471,0.669,9.430979859538665,false
0.7283,0.8558,0.0798,5.15516951223468,true
0.0097,0.8848,0.9408,18.047370581278827,false
0.5853,0.3148,0.1062,4.079604306451588,true
0.2487,0.4324,0.0552,4.318896803139479,true
0.3518,0.1524,0.15,11.553633774517483,true
0.9375,0.1575,0.9266,3.306862980601789,false
0.8528,0.5773,0.0383,19.806298635156402,true
0.3032,0.3065,0.2567,19.10595372823165,true
0.2912,0.9274,0.1766,21.094239632271936,true
0.4462,0.0497,0.0687,35.304131614713675,false
0.3054,0.6974,0.7955,6.488296399286712,false
0.685,0.3823,0.3136,24.878401066750616,true
0.9582,0.2886,0.7251,29.517992716151486,false
0.2267,0.7993,0.4301,3.0434751378966176,true
0.8616,0.3334,0.3027,9.689085056200957,true
0.0854,0.3192,0.6784,1.0130848673598092,true
0.8718,0.7457,0.9884,5.635016073906973,false
0.8375,0.665,0.9366,2.367891744567051,true
0.249,0.8925,0.7102,16.659822792875772,false
0.4153,0.9206,0.1172,14.746414964656864,false
0.4216,0.3598,0.4811,7.591278328854544,true
0.4167,0.5224,0.2864,49.550878986345595,true
0.3342,0.9105,0.6211,10.924412895551358,false
0.4669,0.0127,0.5052,1.8202975923459082,true
0.7645,0.705,0.5379,18.467270442631442,true
0.7746,0.8759,0.7667,2.194600444242912,true
0.4083,0.2522,0.6986,1.6257999962113414,true
0.6018,0.3047,0.3604,3.5930448835642848,true
0.0785,0.1551,0.5017,30.416949427565193,false
0.256,0.7791,0.4849,9.115716393040305,false
0.2148,0.4755,0.2125,12.909971535307482,true
0.9471,0.8192,0.5811,2.017784243077179,true
0.2648,0.3,0.8851,9.815865448999254,false
0.5936,0.156,0.5538,27.994274300596135,false
0.5777,0.9693,0.6413,6.481811345954512,false
0.6596,0.1486,0.6124,9.611881601322183,true
0.7894,0.693,0.8027,4.720902552181391,false
0.5687,0.7245,0.5601,8.49094243955983,false
0.3631,0.8204,0.5789,7.9884759747382965,true
0.848,0.1031,0.2146,48.56970584359953,true
0.0607,0.5967,0.1347,2.3869108535242765,true
0.9925,0.6653,0.6795,6.80733018517904,true
0.7558,0.0528,0.472,5.063206610118453,true
0.5833,0.014,0.4915,4.100053408135779,true
0.8697,0.2446,0.1653,4.208052703697845,true
0.4151,0.8458,0.9948,46.016498719574216,false
0.1785,0.7682,0.0058,4.4951543253326305,true
0.1377,0.7071,0.6303,19.336606320700778,false
0.7168,0.8066,0.2962,8.864016575651815,true
0.1352,0.0262,0.8502,17.531512922984493,true
0.8604,0.6746,0.7954,1.4462876036747396,true
0.9127,0.3033,0.6435,31.531908456504215,false
0.7126,0.5439,0.3006,25.203931644833183,true
0.6972,0.0615,0.5098,1.0575976837366112,true
0.9209,0.7661,0.7769,7.1778507513686165,true
0.9597,0.7737,0.8439,4.477209621365501,false
0.7866,0.1431,0.23,1.759447782721815,true
0.4649,0.1344,0.8612,8.036550911171304,true
0.794,0.0718,0.6661,1.1735108709918103,true
0.3017,0.4892,0.8668,9.299866079483586,false
0.6283,0.5589,0.5246,11.001152059542859,false
0.2503,0.1801,0.6383,2.506782353773446,true
0.7338,0.6862,0.3819,7.530790376634655,true
0.1707,0.7068,0.2942,7.149196694681914,true
0.3427,0.317,0.4737,5.959579947582587,true
0.1907,0.1387,0.4041,2.3584390954904646,true
0.2437,0.0029,0.1062,7.249989350725092,true
0.4347,0.898,0.061,20.511793224939044,false
0.7231,0.8151,0.9303,8.012477386779517,true
0.6795,0.1539,0.0482,14.324910288524405,false
0.9466,0.7815,0.9633,18.210530032717003,false
0.5247,0.8652,0.6645,2.2322275762345734,true
0.2314,0.9599,0.1092,29.07852705779708,true
0.5774,0.4765,0.9761,15.879039990613816,false
0.8361,0.5187,0.0093,5.584528464276054,true
0.2282,0.8921,0.6569,15.029275514875401,false
0.8125,0.5801,0.0009,3.6291555849850208,true
0.1265,0.5092,0.7815,22.80546043386567,true
0.889,0.2841,0.0238,33.31474194252637,true
0.2152,0.3867,0.8583,38.397793614992246,true
0.0416,0.9375,0.7312,52.195693944431675,true
0.0099,0.6412,0.0707,3.034358394435676,true
0.4084,0.3513,0.4651,17.84993737828203,true
0.4315,0.4614,0.8563,35.05786562994266,false
0.7051,0.0124,0.8644,11.869831344860069,true
0.8426,0.8422,0.6417,1.3743762612275612,true
0.7621,0.5075,0.6722,5.697343422671991,false
0.169,0.4157,0.5499,16.26474691978372,false
0.245,0.1477,0.443,3.939288014497347,true
0.7388,0.236,0.5147,25.431790858048544,false
0.0361,0.5331,0.0045,9.402729316961816,true
0.8694,0.5627,0.652,1.771807124429574,true
0.3332,0.2158,0.3173,7.8068378726359,true
0.8866,0.9829,0.8744,3.8612848855835016,true
0.8181,0.3113,0.2928,22.737146574588383,true
0.2181,0.8709,0.7772,49.550878986345595,false
0.1456,0.3701,0.0843,1.5936069993484847,true
0.7159,0.336,0.4756,1.4993025000567668,true
0.4185,0.0443,0.1441,45.51309105184846,true
0.2321,0.52,0.6647,2.9832102924083586,true
0.6772,0.8289,0.473,1.0,true
0.8712,0.2395,0.8051,4.8988476304556725,true
0.3664,0.758,0.5152,4.11237203706461,true
0.9054,0.8929,0.6389,2.367891744567051,true
0.5453,0.3511,0.7143,30.969411761867605,true
0.0315,0.3811,0.1923,9.430979859538665,true
0.5063,0.0717,0.0209,5.754602676005731,false
0.2142,0.2879,0.2673,3.0373942705151613,true
0.8075,0.1849,0.5933,24.38577571962232,true
0.791,0.4784,0.3527,35.94535972369388,false
0.2607,0.4401,0.8293,11.78703265894112,true
0.0088,0.8912,0.4283,22.04310820551267,true
0.4596,0.0711,0.8103,1.9997056605411638,true
0.1368,0.7008,0.6794,28.933497299050167,false
0.1445,0.2359,0.3272,7.493230402935639,true
0.2719,0.5753,0.4571,16.84409246876598,false
0.6188,0.6641,0.2315,5.233079922178068,true
0.3076,0.6313,0.0777,7.374292754997836,true
0.789,0.666,0.7431,32.58982098852741,true
0.5465,0.9666,0.7561,1.120752124884153,true
0.3616,0.813,0.1387,8.602045295141249,true
0.2771,0.9909,0.6506,14.672866913187299,false
0.838,0.7444,0.1869,5.708749511804438,true
0.7167,0.8871,0.0902,23.150120830993906,false
0.8025,0.2448,0.4402,12.515902052587409,true
0.9383,0.504,0.0222,9.506730296159555,true
0.2765,0.6954,0.9422,50.450870431468104,true
0.5726,0.2167,0.7885,1.0565406146754943,false
0.5994,0.8091,0.3752,2.509290389936298,true
0.5008,0.0289,0.3705,8.020493871740737,true
0.3633,0.9549,0.064,6.848296943665372,true
0.5138,0.3517,0.6878,29.517992716151486,false
0.8208,0.2228,0.354,12.81991729213264,false
0.2835,0.4297,0.0192,5.3334590224321,false
0.763,0.1562,0.4479,2.648517368913479,true
0.4486,0.0924,0.775,42.86261496642151,true
0.5516,0.3416,0.979,1.608014197485783,true
0.5798,0.6935,0.9119,29.69563306056092,false
0.1795,0.6698,0.7817,1.4105786355076784,true
0.8327,0.1645,0.5156,1.7454283529493428,true
0.5247,0.1672,0.174,7.092231286572083,true
0.3489,0.0921,0.1612,12.29263128086462,true
0.8661,0.8259,0.8916,41.181947794190094,true
0.5723,0.6049,0.7727,25.66171006022827,false
0.4452,0.5574,0.0937,5.8826068176438095,true
0.5589,0.2234,0.5065,43.03440878486572,false
0.0839,0.4932,0.4496,2.688544583045722,true
0.9545,0.0933,0.8013,2.179291883605348,true
0.8755,0.9601,0.3548,1.1229958721332547,false
0.9599,0.7155,0.2963,4.962948401916101,true
0.8249,0.0957,0.6616,4.636686524313411,false
0.0139,0.0581,0.7709,6.468860678247199,true
0.3384,0.3625,0.8364,25.153574155818365,false
0.6988,0.8923,0.1313,11.78703265894112,true
0.8745,0.4549,0.987,17.013378412458255,true
0.6011,0.8709,0.2795,40.9355959021563,true
0.6494,0.2599,0.5373,17.25324082941133,true
0.396,0.0837,0.3133,9.67940081407284,true
0.4057,0.0804,0.031,26.52267427060296,false
0.2743,0.2347,0.9563,2.9891826833933632,true
0.2032,0.7613,0.9205,21.88934524629624,false
0.6235,0.4781,0.5557,1.5068177851128535,true
0.4133,0.5951,0.9425,45.46760070975853,false
0.6133,0.3261,0.3548,20.368712040756797,true
0.8313,0.5237,0.1647,40.81297314055928,true
0.0907,0.3062,0.8393,19.433531463233315,false
0.423,0.2785,0.9218,37.524723159601,true
0.1765,0.5684,0.9953,38.90022365135374,true
0.4138,0.9306,0.9526,23.03465912165741,true
0.3729,0.7149,0.298,1.1445367843513146,true
0.6678,0.0058,0.6475,1.010050167084168,false
0.653,0.5523,0.3516,53.03754187161422,false
0.9092,0.6046,0.3223,1.9464359844275914,true
0.4703,0.6075,0.6845,22.28692090719277,true
0.875,0.8092,0.5901,7.736891562315574,true
0.6034,0.5529,0.6425,5.15516951223468,true
0.4129,0.732,0.7014,1.4710846708147431,true
0.0159,0.1595,0.4934,6.965713202143477,true
0.6405,0.9409,0.7754,38.78369785648631,false
0.0207,0.6179,0.6031,8.364528775692749,true
0.8004,0.481,0.3371,14.672866913187299,false
0.7703,0.898,0.7339,4.178699191923246,false
0.0037,0.131,0.683,22.94270451698623,false
0.9616,0.4908,0.0738,7.980491491670466,true
0.7223,0.9064,0.9732,6.436597101014803,false
0.947,0.3573,0.9163,4.340545363454815,true
0.6141,0.0473,0.3531,39.884987501515,false
0.7775,0.3279,0.1489,24.410173692295114,true
0.1513,0.508,0.172,16.626536444733606,true
0.4911,0.6543,0.4431,1.3008267189517242,true
0.8168,0.048,0.9375,2.3373083745076473,true
0.6626,0.9608,0.9102,6.672536016273525,false
0.2445,0.1113,0.9732,2.1127702477582266,false
0.1409,0.4115,0.7497,1.54805607705634,true
0.9251,0.3192,0.4267,1.6904588483790914,true
0.4823,0.9151,0.7381,1.538795549956865,true
0.5897,0.8666,0.0589,2.9564818581475447,true
0.4809,0.59,0.074,11.324856497654157,true
0.5565,0.7489,0.4694,10.848209029977536,false
0.939,0.8689,0.5438,16.151291249468276,false
0.7114,0.0372,0.528,1.5038071611701118,true
0.3014,0.8019,0.376,15.642631884188171,true
0.0794,0.8847,0.2164,2.181472265498201,true
0.1969,0.2864,0.0437,3.273959144176079,true
0.0434,0.4754,0.2133,25.078226511328367,true
0.7827,0.1773,0.3521,15.784051002600961,true
0.7538,0.0227,0.581,5.139727178779908,true
0.4745,0.0435,0.9818,4.9480818676616325,true
0.4095,0.6945,0.9226,10.135052905811417,true
0.1802,0.1986,0.3229,1.4993025000567668,true
0.9663,0.5386,0.5959,4.450426792472426,true
0.723,0.1008,0.6844,3.521897828001337,true
0.8263,0.4853,0.441,1.1229958721332547,true
0.5159,0.0337,0.8832,9.89470731958406,false
0.8632,0.3111,0.0819,4.632052155359771,true
0.7109,0.8174,0.1166,1.4710846708147431,true
0.7985,0.2427,0.5059,2.519347652611714,true
0.909,0.0544,0.8463,20.186216095987415,false
0.5665,0.6943,0.8879,8.06876149303228,true
0.3665,0.1989,0.5722,26.735706658146434,true
0.1051,0.9017,0.0124,40.044846957286715,false
0.959,0.0742,0.3873,1.7896140820710107,true
0.1581,0.8953,0.9657,1.187677833213906,true
0.5195,0.2317,0.0815,19.414107645297705,true
0.2202,0.0754,0.05,7.463317347319193,true
0.1034,0.2302,0.6858,38.78369785648631,false
0.3999,0.5279,0.7033,48.66694245949041,true
0.1804,0.2281,0.7168,8.516453514357405,false
0.8107,0.811,0.7901,18.50424194269294,true
0.4165,0.7082,0.0839,2.9981636962270355,true
0.7653,0.6932,0.3333,6.527343200947077,true
0.1635,0.2266,0.068,6.793729130397149,false
0.5146,0.5126,0.4485,21.867466842075256,false
0.7115,0.1054,0.1069,3.0956565001247114,true
0.5137,0.6839,0.3169,3.0282957423198043,true
0.2844,0.0659,0.2512,5.9894524663831135,true
0.5714,0.9887,0.8568,3.296957257673667,true
0.1896,0.6432,0.8108,7.2790473854534135,false
0.3069,0.7959,0.5824,14.894618898944145,false
0.135,0.8968,0.4121,8.627890178968752,true
0.6246,0.2881,0.2097,10.761769576561306,true
0.0952,0.5035,0.1998,42.90549901984097,true
0.6419,0.9675,0.7074,2.0057137852036884,true
0.639,0.4459,0.277,7.1778507513686165,true
0.8971,0.1606,0.2404,39.80529724333358,true
0.7788,0.2277,0.4677,5.124331102904436,true
0.5966,0.0063,0.4419,25.003104571046247,false
0.9466,0.0996,0.7963,4.397340823804857,true
0.4805,0.6252,0.3147,19.865806748600953,true
0.0993,0.3239,0.1625,1.272521035308229,true
0.611,0.3044,0.3143,4.014850052994201,true
0.1905,0.139,0.843,2.1749376555176343,true
0.0725,0.0504,0.095,1.1960207441678836,true
0.9086,0.6431,0.8826,16.576731580050073,true
0.4126,0.3407,0.0223,7.099327065156633,true
0.5809,0.5387,0.7132,15.440593762844655,false
0.8828,0.6466,0.7533,7.606476078195676,true
0.9535,0.624,0.1784,34.778521570972394,true
0.9148,0.0391,0.0809,8.44014931667042,true
0.4001,0.7108,0.7908,3.6038402030977896,true
0.1725,0.6497,0.4478,29.136742307757544,true
0.8672,0.8022,0.9429,3.02224520339094,true
0.9227,0.0112,0.3561,18.011311910806302,true
0.0075,0.7699,0.2548,2.718281828459045,true
0.138,0.4016,0.6898,3.0956565001247114,true
0.7739,0.2074,0.8572,2.693927052887499,true
0.353,0.3362,0.6231,33.818229790159776,true
0.5283,0.7803,0.0362,32.785947706231894,false
0.4071,0.0066,0.3004,17.305078269181145,true
0.4756,0.0142,0.3044,17.357071454772193,true
0.8127,0.0535,0.3647,7.433523704939521,true
0.0289,0.7993,0.7176,2.669790486880145,true
0.877,0.8395,0.2469,29.253522682029995,true
0.1888,0.806,0.9905,4.371035772929758,true
0.7483,0.144,0.3438,31.595035379297702,true
0.4175,0.1848,0.6239,42.013878324544635,true
0.1375,0.0747,0.2437,3.155036295350299,true
0.1722,0.8413,0.6174,9.41213674921095,false
0.1429,0.3991,0.3577,4.7161840092938645,true
0.1995,0.4813,0.7988,8.190705206845303,true
0.6773,0.1348,0.1896,22.37624712415387,true
0.8443,0.1258,0.5517,41.42978224079216,true
0.7999,0.8018,0.5898,2.874848565521607,true
0.1151,0.292,0.403,2.611696473423118,true
0.1568,0.8368,0.4508,31.848809404974766,true
0.2986,0.0561,0.8335,28.445785143962375,false
0.1027,0.3879,0.1988,1.4376358592412095,true
0.9817,0.7599,0.9802,2.67781188442105,true
0.8573,0.7125,0.4733,14.672866913187299,false
0.3225,0.7622,0.0197,6.32809979040207,true
0.5544,0.7284,0.0831,10.527596000142296,false
0.3718,0.9771,0.0359,4.366666921946391,true
0.8044,0.4623,0.3099,21.413038238853925,true
0.2083,0.7227,0.7509,2.0339912586467506,true
0.2297,0.1406,0.1835,52.98453083967617,true
0.6087,0.7487,0.6271,2.0258715438680044,true
0.1306,0.8472,0.2763,42.39370990773014,true
0.3339,0.4859,0.1824,1.4077602975141026,true
0.3884,0.4169,0.7836,40.28583829005519,false
0.4071,0.9704,0.6364,18.26524365220918,true
0.6122,0.5501,0.1702,1.3324242134756759,true
0.2082,0.4661,0.1959,1.8385918872918934,true
0.1336,0.7317,0.6895,2.1727638049685454,true
0.6516,0.5192,0.9958,5.8826068176438095,true
0.5441,0.9006,0.4758,5.783447741956774,true
0.8195,0.8896,0.546,11.576764164746615,false
0.319,0.166,0.0806,9.91451653683741,true
0.7587,0.9343,0.0785,2.3940823379328497,true
0.316,0.2612,0.739,9.621498290466686,false
0.7341,0.1211,0.1209,39.2519058603045,false
0.1699,0.326,0.8488,2.8263892114742966,true
0.7917,0.8046,0.9457,2.2078076288406328,false
0.4419,0.3476,0.9376,1.7315206311872335,false
0.3159,0.817,0.7217,3.370294064321607,false
0.208,0.8968,0.0946,2.1318710044632896,true
0.1376,0.2667,0.5744,5.517914605223447,false
0.6482,0.8584,0.9532,18.821503135184646,false
0.5589,0.8418,0.8264,1.3965431435745053,false
0.4992,0.165,0.2821,52.09140687837122,true
0.0233,0.4228,0.0248,7.40384899909771,true
0.659,0.2691,0.5556,1.2674411177752836,true
0.6568,0.9145,0.16,5.312167797181167,true
0.642,0.223,0.2974,1.0294245944751308,true
0.0872,0.1078,0.9072,19.96538451931715,true
0.3677,0.7692,0.9079,1.3218073438695392,true
0.839,0.8634,0.2176,52.30018979333749,true
0.2525,0.3689,0.2043,9.934365412170125,true
0.588,0.0474,0.1037,19.766725624088156,false
0.2392,0.8023,0.9913,22.24239160951915,false
0.5093,0.8654,0.6471,10.90258590402744,true
0.2552,0.3116,0.4523,2.1233605526962367,true
0.3146,0.6071,0.0315,1.3310924552522916,true
0.9739,0.478,0.1984,15.673948454087588,true
0.8163,0.091,0.1579,11.53054959883885,true
0.3955,0.1094,0.7786,24.288427443094555,false
0.1396,0.1969,0.4593,1.3404427904316814,true
0.9732,0.9695,0.9965,19.414107645297705,false
0.0323,0.0064,0.3989,18.338450943791482,true
0.3858,0.5584,0.628,26.023500625803887,false
0.3296,0.04,0.0184,21.327557162026903,false
0.4963,0.5901,0.0473,33.85206493470261,true
0.2369,0.7262,0.7419,6.340768654624141,true
0.2456,0.9651,0.0805,18.155980308118036,false
0.5768,0.1644,0.0729,49.550878986345595,true
0.2101,0.2646,0.1359,2.59607321123889,true
0.24,0.3839,0.8998,42.35133738761352,false
0.7773,0.6477,0.5543,53.73153107209462,true
0.0302,0.9333,0.6317,20.759417517911764,false
0.1236,0.4232,0.4461,28.90457826367871,false
0.9318,0.7934,0.0505,16.461099642932997,true
0.6046,0.5711,0.7397,10.185855069912932,false
0.9626,0.1503,0.3322,31.031412565528075,false
0.1956,0.463,0.7955,29.45901572736697,true
0.2557,0.4059,0.8268,19.16335765224943,true
0.6201,0.5135,0.2397,5.042994235377287,true
0.8326,0.8702,0.6725,19.925493654440345,true
0.751,0.0461,0.2153,20.025370607017088,true
0.9653,0.3529,0.88,19.01066238646844,true
0.9647,0.701,0.9001,23.35941231744626,true
0.1639,0.7262,0.806,1.2956338048280485,true
0.3455,0.517,0.7074,12.935817315543076,true
0.8042,0.4481,0.1589,14.879731724872837,true
0.2795,0.5414,0.1565,15.332887019907195,true
0.4569,0.2078,0.9479,3.4556134647626755,false
0.4813,0.3688,0.5608,3.438378520705125,true
0.5795,0.4497,0.9688,1.1629966580818203,false
0.2714,0.9198,0.8656,11.65808580758668,false
0.4159,0.8526,0.1671,16.709877305482426,true
0.9115,0.726,0.2595,15.39434139479746,true
0.3839,0.1442,0.8984,10.37086051505762,true
0.1511,0.9091,0.5983,23.080774539947203,false
0.5563,0.5732,0.321,15.689630242128885,true
0.6288,0.5539,0.8566,4.636686524313411,false
0.212,0.908,0.6217,23.617784293561296,true
0.9625,0.8396,0.9619,37.18851585343858,false
0.4443,0.5259,0.0995,33.44826778394491,false
0.3448,0.1882,0.6933,11.704811539980854,false
0.9248,0.8853,0.2555,6.712691578591505,true
0.759,0.4371,0.4011,18.50424194269294,true
0.4417,0.1564,0.3595,34.6743423532205,false
0.1863,0.7569,0.5768,5.217404207739975,false
0.4063,0.2913,0.666,2.5319759352725133,true
0.614,0.3681,0.0704,24.95314833479249,true
0.2913,0.8093,0.9294,5.312167797181167,false
0.2882,0.8237,0.0619,1.8148448827228365,true
0.4557,0.5633,0.9815,46.38610717189712,false
0.2531,0.15,0.2136,37.901852897142135,true
0.369,0.3525,0.3589,29.60667965819782,true
0.8072,0.9311,0.6001,5.888492366745541,true
0.2198,0.1625,0.3006,3.528948672151208,true
0.2673,0.4595,0.0657,44.567281894146596,true
0.6125,0.0378,0.9368,2.221094294751435,true
0.4541,0.4713,0.7583,4.254596806686198,true
0.191,0.3067,0.7743,34.3293268821677,true
0.8643,0.339,0.7104,8.767046705383674,true
0.2899,0.7922,0.095,9.061185849903008,false
0.7639,0.3722,0.9,2.9832102924083586,true
0.8988,0.9292,0.597,13.612656704475262,true
0.7861,0.0407,0.8725,2.731907272825927,false
0.1815,0.5717,0.7951,15.83147425491981,true
0.8235,0.2291,0.0703,3.2576302048221932,true
0.0761,0.2493,0.8156,1.7040367583907279,true
0.4978,0.2774,0.3043,39.2519058603045,false
0.2237,0.7183,0.4455,8.084915164305059,false
0.4511,0.7661,0.6552,1.552707218511336,true
0.4557,0.9138,0.9811,27.357754034431007,true
0.0841,0.0379,0.7983,4.083685951240297,false
0.9937,0.7464,0.0602,14.02722382027927,false
0.457,0.7517,0.4685,45.741226370121666,true
0.6012,0.7597,0.8212,27.2485415888011,false
0.6841,0.1074,0.8671,2.6804910356578264,true
0.6147,0.737,0.3472,1.3191663710349588,true
0.4762,0.6586,0.6631,3.758425050110714,false
0.4009,0.8804,0.6861,3.052619272654344,true
0.611,0.4317,0.8686,42.09799016499691,false
0.2075,0.1039,0.4299,6.619368681043077,true
0.7828,0.2769,0.8475,7.120657025294843,true
0.3533,0.0558,0.9569,8.524974227518282,false
0.6822,0.723,0.1247,1.2674411177752836,true
0.5663,0.9455,0.0697,5.9357892409265025,true
0.8269,0.2883,0.696,1.9251425173763628,true
0.3628,0.1732,0.761,5.243556555163199,false
0.358,0.6032,0.0474,2.168422619990648,true
0.5917,0.9167,0.0203,1.6048013829762589,true
0.5335,0.1093,0.7918,4.459336552847826,true
0.0941,0.9226,0.1176,12.490895263606808,true
0.5911,0.3975,0.364,7.014644253436376,true
0.9374,0.8562,0.9945,34.226493229125985,false
0.6594,0.9605,0.2328,2.2344609202967267,true
0.2951,0.6243,0.0927,2.263698545059486,true
0.8785,0.971,0.7071,44.97019783324092,true
0.1324,0.8334,0.6527,4.508660036746468,false
